Firma,Rok,Kod_S,Kod_C,Kod_R,Wartosc
Generali,2021,S020102,C0010,R0090,264397000.0
Generali,2021,S020102,C0010,R0100,95710000.0
Generali,2021,S020102,C0010,R0110,86626000.0
Generali,2021,S020102,C0010,R0120,9084000.0
Generali,2021,S020102,C0010,R0130,3328424000.0
Generali,2021,S020102,C0010,R0140,2842889000.0
Generali,2021,S020102,C0010,R0150,485535000.0
Generali,2021,S020102,C0010,R0160,0.0
Generali,2021,S020102,C0010,R0170,0.0
Generali,2021,S020102,C0010,R0180,182494000.0
Generali,2021,S020102,C0010,R0190,522000.0
Generali,2021,S020102,C0010,R0200,62844000.0
Generali,2021,S020102,C0010,R0210,0.0
Generali,2021,S020102,C0010,R0220,0.0
Generali,2021,S020102,C0010,R0230,0.0
Generali,2021,S020102,C0010,R0240,0.0
Generali,2021,S020102,C0010,R0250,0.0
Generali,2021,S020102,C0010,R0260,0.0
Generali,2021,S020102,C0010,R0270,568202000.0
Generali,2021,S020102,C0010,R0280,415674000.0
Generali,2021,S020102,C0010,R0290,412471000.0
Generali,2021,S020102,C0010,R0300,3203000.0
Generali,2021,S020102,C0010,R0310,152528000.0
Generali,2021,S020102,C0010,R0320,0.0
Generali,2021,S020102,C0010,R0330,152528000.0
Generali,2021,S020102,C0010,R0340,0.0
Generali,2021,S020102,C0010,R0350,0.0
Generali,2021,S020102,C0010,R0360,68539000.0
Generali,2021,S020102,C0010,R0370,141730000.0
Generali,2021,S020102,C0010,R0380,37824000.0
Generali,2021,S020102,C0010,R0390,0.0
Generali,2021,S020102,C0010,R0400,0.0
Generali,2021,S020102,C0010,R0410,45651000.0
Generali,2021,S020102,C0010,R0420,3131000.0
Generali,2021,S020102,C0010,R0500,4836313000.0
Generali,2021,S020102,C0010,R0510,2678608000.0
Generali,2021,S020102,C0010,R0520,2620874000.0
Generali,2021,S020102,C0010,R0530,0.0
Generali,2021,S020102,C0010,R0540,2470483000.0
Generali,2021,S020102,C0010,R0550,150391000.0
Generali,2021,S020102,C0010,R0560,57734000.0
Generali,2021,S020102,C0010,R0570,0.0
Generali,2021,S020102,C0010,R0580,55872000.0
Generali,2021,S020102,C0010,R0590,1862000.0
Generali,2021,S020102,C0010,R0600,438821000.0
Generali,2021,S020102,C0010,R0610,0.0
Generali,2021,S020102,C0010,R0620,0.0
Generali,2021,S020102,C0010,R0630,0.0
Generali,2021,S020102,C0010,R0640,0.0
Generali,2021,S020102,C0010,R0650,438821000.0
Generali,2021,S020102,C0010,R0660,0.0
Generali,2021,S020102,C0010,R0670,424048000.0
Generali,2021,S020102,C0010,R0680,14774000.0
Generali,2021,S020102,C0010,R0690,0.0
Generali,2021,S020102,C0010,R0700,0.0
Generali,2021,S020102,C0010,R0710,0.0
Generali,2021,S020102,C0010,R0720,0.0
Generali,2021,S020102,C0010,R0740,0.0
Generali,2021,S020102,C0010,R0750,34020000.0
Generali,2021,S020102,C0010,R0760,1901000.0
Generali,2021,S020102,C0010,R0770,0.0
Generali,2021,S020102,C0010,R0780,26142000.0
Generali,2021,S020102,C0010,R0790,185000.0
Generali,2021,S020102,C0010,R0800,0.0
Generali,2021,S020102,C0010,R0810,11628000.0
Generali,2021,S020102,C0010,R0820,171786000.0
Generali,2021,S020102,C0010,R0830,16489000.0
Generali,2021,S020102,C0010,R0840,19636000.0
Generali,2021,S020102,C0010,R0850,98006000.0
Generali,2021,S020102,C0010,R0860,1259000.0
Generali,2021,S020102,C0010,R0870,96747000.0
Generali,2021,S020102,C0010,R0880,81512000.0
Generali,2021,S020102,C0010,R0900,3578733000.0
Generali,2021,S020102,C0010,R1000,1257580000.0
Generali,2021,S050102,C0010,R0110,57933000.0
Generali,2021,S050102,C0020,R0110,113044000.0
Generali,2021,S050102,C0030,R0110,0.0
Generali,2021,S050102,C0040,R0110,641819000.0
Generali,2021,S050102,C0050,R0110,579096000.0
Generali,2021,S050102,C0060,R0110,17784000.0
Generali,2021,S050102,C0070,R0110,819837000.0
Generali,2021,S050102,C0080,R0110,131806000.0
Generali,2021,S050102,C0010,R0120,0.0
Generali,2021,S050102,C0020,R0120,0.0
Generali,2021,S050102,C0030,R0120,0.0
Generali,2021,S050102,C0040,R0120,148000.0
Generali,2021,S050102,C0050,R0120,2191000.0
Generali,2021,S050102,C0060,R0120,1341000.0
Generali,2021,S050102,C0070,R0120,34383000.0
Generali,2021,S050102,C0080,R0120,3141000.0
Generali,2021,S050102,C0010,R0140,36462000.0
Generali,2021,S050102,C0020,R0140,7409000.0
Generali,2021,S050102,C0030,R0140,0.0
Generali,2021,S050102,C0040,R0140,272946000.0
Generali,2021,S050102,C0050,R0140,196326000.0
Generali,2021,S050102,C0060,R0140,14961000.0
Generali,2021,S050102,C0070,R0140,547900000.0
Generali,2021,S050102,C0080,R0140,73171000.0
Generali,2021,S050102,C0010,R0200,21471000.0
Generali,2021,S050102,C0020,R0200,105635000.0
Generali,2021,S050102,C0030,R0200,0.0
Generali,2021,S050102,C0040,R0200,369021000.0
Generali,2021,S050102,C0050,R0200,384961000.0
Generali,2021,S050102,C0060,R0200,4163000.0
Generali,2021,S050102,C0070,R0200,306319000.0
Generali,2021,S050102,C0080,R0200,61776000.0
Generali,2021,S050102,C0010,R0210,56060000.0
Generali,2021,S050102,C0020,R0210,108120000.0
Generali,2021,S050102,C0030,R0210,0.0
Generali,2021,S050102,C0040,R0210,637831000.0
Generali,2021,S050102,C0050,R0210,544522000.0
Generali,2021,S050102,C0060,R0210,17565000.0
Generali,2021,S050102,C0070,R0210,708664000.0
Generali,2021,S050102,C0080,R0210,123694000.0
Generali,2021,S050102,C0010,R0220,0.0
Generali,2021,S050102,C0020,R0220,0.0
Generali,2021,S050102,C0030,R0220,0.0
Generali,2021,S050102,C0040,R0220,119000.0
Generali,2021,S050102,C0050,R0220,2114000.0
Generali,2021,S050102,C0060,R0220,1471000.0
Generali,2021,S050102,C0070,R0220,32837000.0
Generali,2021,S050102,C0080,R0220,3175000.0
Generali,2021,S050102,C0010,R0240,35307000.0
Generali,2021,S050102,C0020,R0240,7374000.0
Generali,2021,S050102,C0030,R0240,0.0
Generali,2021,S050102,C0040,R0240,263446000.0
Generali,2021,S050102,C0050,R0240,186189000.0
Generali,2021,S050102,C0060,R0240,15036000.0
Generali,2021,S050102,C0070,R0240,484289000.0
Generali,2021,S050102,C0080,R0240,71071000.0
Generali,2021,S050102,C0010,R0300,20753000.0
Generali,2021,S050102,C0020,R0300,100746000.0
Generali,2021,S050102,C0030,R0300,0.0
Generali,2021,S050102,C0040,R0300,374504000.0
Generali,2021,S050102,C0050,R0300,360448000.0
Generali,2021,S050102,C0060,R0300,4000000.0
Generali,2021,S050102,C0070,R0300,257211000.0
Generali,2021,S050102,C0080,R0300,55799000.0
Generali,2021,S050102,C0010,R0310,15226000.0
Generali,2021,S050102,C0020,R0310,24401000.0
Generali,2021,S050102,C0030,R0310,0.0
Generali,2021,S050102,C0040,R0310,310425000.0
Generali,2021,S050102,C0050,R0310,335942000.0
Generali,2021,S050102,C0060,R0310,17662000.0
Generali,2021,S050102,C0070,R0310,322574000.0
Generali,2021,S050102,C0080,R0310,39378000.0
Generali,2021,S050102,C0010,R0320,0.0
Generali,2021,S050102,C0020,R0320,0.0
Generali,2021,S050102,C0030,R0320,0.0
Generali,2021,S050102,C0040,R0320,38000.0
Generali,2021,S050102,C0050,R0320,918000.0
Generali,2021,S050102,C0060,R0320,175000.0
Generali,2021,S050102,C0070,R0320,8521000.0
Generali,2021,S050102,C0080,R0320,455000.0
Generali,2021,S050102,C0080,R0340,18131000.0
Generali,2021,S050102,C0020,R0410,0.0
Generali,2021,S050102,C0030,R0410,0.0
Generali,2021,S050102,C0040,R0410,0.0
Generali,2021,S050102,C0050,R0410,0.0
Generali,2021,S050102,C0060,R0410,0.0
Generali,2021,S050102,C0080,R0410,0.0
Generali,2021,S050102,C0010,R0420,0.0
Generali,2021,S050102,C0020,R0420,0.0
Generali,2021,S050102,C0030,R0420,0.0
Generali,2021,S050102,C0040,R0420,0.0
Generali,2021,S050102,C0050,R0420,0.0
Generali,2021,S050102,C0060,R0420,0.0
Generali,2021,S050102,C0010,R0440,0.0
Generali,2021,S050102,C0020,R0440,0.0
Generali,2021,S050102,C0030,R0440,0.0
Generali,2021,S050102,C0040,R0440,0.0
Generali,2021,S050102,C0050,R0440,0.0
Generali,2021,S050102,C0060,R0440,0.0
Generali,2021,S050102,C0070,R0440,0.0
Generali,2021,S050102,C0080,R0440,0.0
Generali,2021,S050102,C0010,R0500,0.0
Generali,2021,S050102,C0030,R0500,0.0
Generali,2021,S050102,C0040,R0500,0.0
Generali,2021,S050102,C0050,R0500,0.0
Generali,2021,S050102,C0060,R0500,0.0
Generali,2021,S050102,C0080,R0550,23713000.0
Generali,2021,S050102,C0210,R1410,0.0
Generali,2021,S050102,C0220,R1410,0.0
Generali,2021,S050102,C0230,R1410,0.0
Generali,2021,S050102,C0240,R1410,0.0
Generali,2021,S050102,C0250,R1410,0.0
Generali,2021,S050102,C0260,R1410,0.0
Generali,2021,S050102,C0270,R1410,0.0
Generali,2021,S050102,C0210,R1420,0.0
Generali,2021,S050102,C0220,R1420,0.0
Generali,2021,S050102,C0230,R1420,0.0
Generali,2021,S050102,C0240,R1420,0.0
Generali,2021,S050102,C0250,R1420,0.0
Generali,2021,S050102,C0260,R1420,0.0
Generali,2021,S050102,C0270,R1420,0.0
Generali,2021,S050102,C0210,R1500,0.0
Generali,2021,S050102,C0220,R1500,0.0
Generali,2021,S050102,C0230,R1500,0.0
Generali,2021,S050102,C0250,R1500,0.0
Generali,2021,S050102,C0260,R1500,0.0
Generali,2021,S050102,C0270,R1500,0.0
Generali,2021,S050102,C0210,R1510,0.0
Generali,2021,S050102,C0220,R1510,0.0
Generali,2021,S050102,C0230,R1510,0.0
Generali,2021,S050102,C0240,R1510,0.0
Generali,2021,S050102,C0250,R1510,0.0
Generali,2021,S050102,C0260,R1510,0.0
Generali,2021,S050102,C0270,R1510,0.0
Generali,2021,S050102,C0210,R1520,0.0
Generali,2021,S050102,C0220,R1520,0.0
Generali,2021,S050102,C0230,R1520,0.0
Generali,2021,S050102,C0240,R1520,0.0
Generali,2021,S050102,C0250,R1520,0.0
Generali,2021,S050102,C0260,R1520,0.0
Generali,2021,S050102,C0270,R1520,0.0
Generali,2021,S050102,C0220,R1600,0.0
Generali,2021,S050102,C0230,R1600,0.0
Generali,2021,S050102,C0260,R1600,0.0
Generali,2021,S050102,C0270,R1600,0.0
Generali,2021,S050102,C0210,R1610,0.0
Generali,2021,S050102,C0220,R1610,0.0
Generali,2021,S050102,C0230,R1610,0.0
Generali,2021,S050102,C0240,R1610,0.0
Generali,2021,S050102,C0250,R1610,39572000.0
Generali,2021,S050102,C0260,R1610,0.0
Generali,2021,S050102,C0270,R1610,0.0
Generali,2021,S050102,C0280,R1610,39572000.0
Generali,2021,S050102,C0210,R1620,0.0
Generali,2021,S050102,C0220,R1620,0.0
Generali,2021,S050102,C0230,R1620,0.0
Generali,2021,S050102,C0240,R1620,0.0
Generali,2021,S050102,C0250,R1620,23181000.0
Generali,2021,S050102,C0260,R1620,0.0
Generali,2021,S050102,C0270,R1620,0.0
Generali,2021,S050102,C0280,R1620,23181000.0
Generali,2021,S050102,C0220,R1700,0.0
Generali,2021,S050102,C0230,R1700,0.0
Generali,2021,S050102,C0250,R1700,16392000.0
Generali,2021,S050102,C0260,R1700,0.0
Generali,2021,S050102,C0270,R1700,0.0
Generali,2021,S050102,C0280,R1700,16392000.0
Generali,2021,S050102,C0210,R1710,0.0
Generali,2021,S050102,C0220,R1710,0.0
Generali,2021,S050102,C0230,R1710,0.0
Generali,2021,S050102,C0240,R1710,0.0
Generali,2021,S050102,C0250,R1710,0.0
Generali,2021,S050102,C0260,R1710,0.0
Generali,2021,S050102,C0270,R1710,0.0
Generali,2021,S050102,C0210,R1720,0.0
Generali,2021,S050102,C0220,R1720,0.0
Generali,2021,S050102,C0230,R1720,0.0
Generali,2021,S050102,C0240,R1720,0.0
Generali,2021,S050102,C0250,R1720,0.0
Generali,2021,S050102,C0260,R1720,0.0
Generali,2021,S050102,C0270,R1720,0.0
Generali,2021,S050102,C0220,R1800,0.0
Generali,2021,S050102,C0230,R1800,0.0
Generali,2021,S050102,C0260,R1800,0.0
Generali,2021,S050102,C0270,R1800,0.0
Generali,2021,S050102,C0210,R1900,0.0
Generali,2021,S050102,C0220,R1900,0.0
Generali,2021,S050102,C0230,R1900,0.0
Generali,2021,S050102,C0240,R1900,0.0
Generali,2021,S050102,C0250,R1900,7487000.0
Generali,2021,S050102,C0260,R1900,0.0
Generali,2021,S050102,C0270,R1900,0.0
Generali,2021,S050102,C0280,R1900,7487000.0
Generali,2021,S050102,C0280,R2500,0.0
Generali,2021,S050102,C0280,R2600,7487000.0
Generali,2021,S170102,C0030,R0010,0.0
Generali,2021,S170102,C0060,R0010,0.0
Generali,2021,S170102,C0020,R0060,3286000.0
Generali,2021,S170102,C0030,R0060,23199000.0
Generali,2021,S170102,C0050,R0060,178515000.0
Generali,2021,S170102,C0060,R0060,187895000.0
Generali,2021,S170102,C0070,R0060,1672000.0
Generali,2021,S170102,C0020,R0140,-2028000.0
Generali,2021,S170102,C0030,R0140,-1723000.0
Generali,2021,S170102,C0040,R0140,0.0
Generali,2021,S170102,C0050,R0140,-43889000.0
Generali,2021,S170102,C0060,R0140,-20778000.0
Generali,2021,S170102,C0070,R0140,-1399000.0
Generali,2021,S170102,C0020,R0150,5314000.0
Generali,2021,S170102,C0030,R0150,24922000.0
Generali,2021,S170102,C0050,R0150,222404000.0
Generali,2021,S170102,C0060,R0150,208673000.0
Generali,2021,S170102,C0070,R0150,3071000.0
Generali,2021,S170102,C0020,R0160,9873000.0
Generali,2021,S170102,C0030,R0160,19514000.0
Generali,2021,S170102,C0050,R0160,1181823000.0
Generali,2021,S170102,C0060,R0160,109510000.0
Generali,2021,S170102,C0070,R0160,9598000.0
Generali,2021,S170102,C0020,R0240,5702000.0
Generali,2021,S170102,C0030,R0240,1252000.0
Generali,2021,S170102,C0050,R0240,248551000.0
Generali,2021,S170102,C0060,R0240,13523000.0
Generali,2021,S170102,C0070,R0240,7829000.0
Generali,2021,S170102,C0020,R0250,4171000.0
Generali,2021,S170102,C0030,R0250,18261000.0
Generali,2021,S170102,C0050,R0250,933271000.0
Generali,2021,S170102,C0060,R0250,95987000.0
Generali,2021,S170102,C0070,R0250,1770000.0
Generali,2021,S170102,C0020,R0260,13159000.0
Generali,2021,S170102,C0030,R0260,42713000.0
Generali,2021,S170102,C0050,R0260,1360338000.0
Generali,2021,S170102,C0060,R0260,297405000.0
Generali,2021,S170102,C0070,R0260,11270000.0
Generali,2021,S170102,C0020,R0270,9485000.0
Generali,2021,S170102,C0030,R0270,43184000.0
Generali,2021,S170102,C0050,R0270,1155675000.0
Generali,2021,S170102,C0060,R0270,304660000.0
Generali,2021,S170102,C0070,R0270,4841000.0
Generali,2021,S170102,C0020,R0280,176000.0
Generali,2021,S170102,C0030,R0280,1686000.0
Generali,2021,S170102,C0040,R0280,0.0
Generali,2021,S170102,C0050,R0280,112809000.0
Generali,2021,S170102,C0060,R0280,4946000.0
Generali,2021,S170102,C0070,R0280,202000.0
Generali,2021,S170102,C0020,R0290,0.0
Generali,2021,S170102,C0030,R0290,0.0
Generali,2021,S170102,C0040,R0290,0.0
Generali,2021,S170102,C0050,R0290,0.0
Generali,2021,S170102,C0020,R0300,0.0
Generali,2021,S170102,C0030,R0300,0.0
Generali,2021,S170102,C0040,R0300,0.0
Generali,2021,S170102,C0050,R0300,0.0
Generali,2021,S170102,C0020,R0310,0.0
Generali,2021,S170102,C0030,R0310,0.0
Generali,2021,S170102,C0040,R0310,0.0
Generali,2021,S170102,C0050,R0310,0.0
Generali,2021,S170102,C0020,R0320,13335000.0
Generali,2021,S170102,C0030,R0320,44399000.0
Generali,2021,S170102,C0050,R0320,1473147000.0
Generali,2021,S170102,C0060,R0320,302351000.0
Generali,2021,S170102,C0070,R0320,11472000.0
Generali,2021,S170102,C0020,R0330,3674000.0
Generali,2021,S170102,C0030,R0330,-471000.0
Generali,2021,S170102,C0050,R0330,204663000.0
Generali,2021,S170102,C0060,R0330,-7255000.0
Generali,2021,S170102,C0070,R0330,6430000.0
Generali,2021,S170102,C0020,R0340,9661000.0
Generali,2021,S170102,C0030,R0340,44869000.0
Generali,2021,S170102,C0040,R0340,0.0
Generali,2021,S170102,C0050,R0340,1268484000.0
Generali,2021,S170102,C0060,R0340,309606000.0
Generali,2021,S170102,C0070,R0340,5043000.0
Generali,2021,S190101,C0180,R0100,5222000.0
Generali,2021,S190101,C0170,R0160,1878000.0
Generali,2021,S190101,C0170,R0100,5222000.0
Generali,2021,S190101,C0180,R0100,2390399000.0
Generali,2021,S190101,C0170,R0160,1878000.0
Generali,2021,S190101,C0180,R0160,1013082000.0
Generali,2021,S190101,C0170,R0170,4211000.0
Generali,2021,S190101,C0180,R0170,724731000.0
Generali,2021,S190101,C0170,R0180,6890000.0
Generali,2021,S190101,C0180,R0180,823160000.0
Generali,2021,S190101,C0170,R0190,9955000.0
Generali,2021,S190101,C0180,R0190,842529000.0
Generali,2021,S190101,C0170,R0200,14033000.0
Generali,2021,S190101,C0180,R0200,1032624000.0
Generali,2021,S190101,C0170,R0210,9481000.0
Generali,2021,S190101,C0180,R0210,747374000.0
Generali,2021,S190101,C0170,R0220,12659000.0
Generali,2021,S190101,C0180,R0220,701988000.0
Generali,2021,S190101,C0170,R0230,23341000.0
Generali,2021,S190101,C0180,R0230,852711000.0
Generali,2021,S190101,C0170,R0240,219509000.0
Generali,2021,S190101,C0180,R0240,941601000.0
Generali,2021,S190101,C0170,R0250,743002000.0
Generali,2021,S190101,C0180,R0250,743002000.0
Generali,2021,S190101,C0170,R0260,1050183000.0
Generali,2021,S190101,C0180,R0260,10813200000.0
Generali,2021,S190101,C0010,R0160,0.0
Generali,2021,S190101,C0020,R0160,0.0
Generali,2021,S190101,C0030,R0160,0.0
Generali,2021,S190101,C0040,R0160,0.0
Generali,2021,S190101,C0050,R0160,90650000.0
Generali,2021,S190101,C0060,R0160,75419000.0
Generali,2021,S190101,C0070,R0160,59447000.0
Generali,2021,S190101,C0080,R0160,54977000.0
Generali,2021,S190101,C0090,R0160,58733000.0
Generali,2021,S190101,C0100,R0160,66903000.0
Generali,2021,S190101,C0010,R0170,0.0
Generali,2021,S190101,C0020,R0170,0.0
Generali,2021,S190101,C0030,R0170,0.0
Generali,2021,S190101,C0040,R0170,189486000.0
Generali,2021,S190101,C0050,R0170,159684000.0
Generali,2021,S190101,C0060,R0170,128613000.0
Generali,2021,S190101,C0070,R0170,115298000.0
Generali,2021,S190101,C0080,R0170,104502000.0
Generali,2021,S190101,C0090,R0170,100822000.0
Generali,2021,S190101,C0010,R0180,0.0
Generali,2021,S190101,C0020,R0180,0.0
Generali,2021,S190101,C0030,R0180,301942000.0
Generali,2021,S190101,C0040,R0180,234455000.0
Generali,2021,S190101,C0050,R0180,209153000.0
Generali,2021,S190101,C0060,R0180,176139000.0
Generali,2021,S190101,C0070,R0180,156078000.0
Generali,2021,S190101,C0080,R0180,167383000.0
Generali,2021,S190101,C0010,R0190,0.0
Generali,2021,S190101,C0020,R0190,399770000.0
Generali,2021,S190101,C0030,R0190,318663000.0
Generali,2021,S190101,C0040,R0190,285800000.0
Generali,2021,S190101,C0050,R0190,243597000.0
Generali,2021,S190101,C0060,R0190,205947000.0
Generali,2021,S190101,C0070,R0190,171149000.0
Generali,2021,S190101,C0010,R0200,720830000.0
Generali,2021,S190101,C0020,R0200,412603000.0
Generali,2021,S190101,C0030,R0200,338733000.0
Generali,2021,S190101,C0040,R0200,303058000.0
Generali,2021,S190101,C0050,R0200,267932000.0
Generali,2021,S190101,C0060,R0200,241498000.0
Generali,2021,S190101,C0010,R0210,550315000.0
Generali,2021,S190101,C0020,R0210,308100000.0
Generali,2021,S190101,C0030,R0210,245467000.0
Generali,2021,S190101,C0040,R0210,212834000.0
Generali,2021,S190101,C0050,R0210,187445000.0
Generali,2021,S190101,C0010,R0220,504893000.0
Generali,2021,S190101,C0020,R0220,261108000.0
Generali,2021,S190101,C0030,R0220,195274000.0
Generali,2021,S190101,C0040,R0220,180048000.0
Generali,2021,S190101,C0010,R0230,521594000.0
Generali,2021,S190101,C0020,R0230,238903000.0
Generali,2021,S190101,C0030,R0230,205508000.0
Generali,2021,S190101,C0010,R0240,485420000.0
Generali,2021,S190101,C0020,R0240,232382000.0
Generali,2021,S190101,C0010,R0250,565328000.0
Generali,2021,S190101,C0010,R0100,147396000.0
Generali,2021,S190101,C0010,R0160,51764000.0
Generali,2021,S190101,C0010,R0170,74624000.0
Generali,2021,S190101,C0010,R0180,121146000.0
Generali,2021,S190101,C0010,R0190,132083000.0
Generali,2021,S190101,C0010,R0200,181237000.0
Generali,2021,S190101,C0010,R0210,143063000.0
Generali,2021,S190101,C0010,R0220,139283000.0
Generali,2021,S190101,C0010,R0230,158208000.0
Generali,2021,S190101,C0010,R0240,179555000.0
Generali,2021,S190101,C0010,R0250,482361000.0
Generali,2021,S190101,C0010,R0260,1810721000.0
Generali,2021,S230101,C0010,R0010,236509000.0
Generali,2021,S230101,C0020,R0010,236509000.0
Generali,2021,S230101,C0040,R0010,0.0
Generali,2021,S230101,C0010,R0030,20751000.0
Generali,2021,S230101,C0020,R0030,20751000.0
Generali,2021,S230101,C0040,R0030,0.0
Generali,2021,S230101,C0010,R0040,0.0
Generali,2021,S230101,C0020,R0040,0.0
Generali,2021,S230101,C0040,R0040,0.0
Generali,2021,S230101,C0010,R0050,0.0
Generali,2021,S230101,C0030,R0050,0.0
Generali,2021,S230101,C0040,R0050,0.0
Generali,2021,S230101,C0050,R0050,0.0
Generali,2021,S230101,C0010,R0070,0.0
Generali,2021,S230101,C0020,R0070,0.0
Generali,2021,S230101,C0010,R0090,0.0
Generali,2021,S230101,C0030,R0090,0.0
Generali,2021,S230101,C0040,R0090,0.0
Generali,2021,S230101,C0050,R0090,0.0
Generali,2021,S230101,C0010,R0110,0.0
Generali,2021,S230101,C0030,R0110,0.0
Generali,2021,S230101,C0040,R0110,0.0
Generali,2021,S230101,C0050,R0110,0.0
Generali,2021,S230101,C0010,R0130,799541000.0
Generali,2021,S230101,C0020,R0130,799541000.0
Generali,2021,S230101,C0010,R0140,96747000.0
Generali,2021,S230101,C0030,R0140,0.0
Generali,2021,S230101,C0040,R0140,96747000.0
Generali,2021,S230101,C0050,R0140,0.0
Generali,2021,S230101,C0010,R0160,0.0
Generali,2021,S230101,C0050,R0160,0.0
Generali,2021,S230101,C0010,R0180,0.0
Generali,2021,S230101,C0020,R0180,0.0
Generali,2021,S230101,C0030,R0180,0.0
Generali,2021,S230101,C0040,R0180,0.0
Generali,2021,S230101,C0050,R0180,0.0
Generali,2021,S230101,C0010,R0220,0.0
Generali,2021,S230101,C0010,R0230,0.0
Generali,2021,S230101,C0020,R0230,0.0
Generali,2021,S230101,C0030,R0230,0.0
Generali,2021,S230101,C0040,R0230,0.0
Generali,2021,S230101,C0050,R0230,0.0
Generali,2021,S230101,C0010,R0290,1153548000.0
Generali,2021,S230101,C0020,R0290,1056801000.0
Generali,2021,S230101,C0030,R0290,0.0
Generali,2021,S230101,C0040,R0290,96747000.0
Generali,2021,S230101,C0050,R0290,0.0
Generali,2021,S230101,C0010,R0300,0.0
Generali,2021,S230101,C0020,R0300,0.0
Generali,2021,S230101,C0010,R0310,0.0
Generali,2021,S230101,C0020,R0310,0.0
Generali,2021,S230101,C0010,R0320,0.0
Generali,2021,S230101,C0020,R0320,0.0
Generali,2021,S230101,C0030,R0320,0.0
